X,Y0,Y1,Y2,Y3
-1.3245934825762236,-0.6077858510462922,3.208064371707903,-0.8032566077737194,-1.4315564485719179
-2.526901869429283,-0.9803870913897332,-1.6477605639729906,-3.6502979238219746,-2.48547613453442
-1.0947354692153608,1.1174992130742603,-0.8508836399412737,-1.2463475996523792,-1.2514983077319282
-0.3277699150296487,1.752402730338469,-2.340579653157728,0.6037408003827355,-0.4367562916182794
-0.4042972367011998,0.11381482730592107,4.101043347225875,-0.40922386202143607,-0.4692657860151732
-0.16328318570767145,0.2662884974549483,-0.16749042771541525,-0.24725895618269264,0.012555393505179313
-0.03762168585446705,0.1626469797947104,2.4860964373715713,1.353645064170102,0.11541207343409479
-1.5697523116192955,0.28996494832236314,0.3371611877105629,-1.0060865608580998,-1.4929738392729108
-0.045969745322558556,0.04194677402738193,-2.8810368324331925,-0.5146631124462205,-0.24056610200924594
0.5907750995917734,-0.37901507102680754,-1.7031866688009742,0.8325516346163666,0.7405960237959466
0.0752446427504454,0.054928582682434716,5.854894766487347,1.7931401937775842,0.10864574143294431
-0.09223099930936267,-0.31493439184775995,4.230680431324853,-0.3943871709212346,-0.1506835493365326
0.14308093728836146,0.471151746578927,0.9897385679554521,0.04845412918943849,0.10000810321554418
1.6651103033705241,0.0029980709605799336,-0.8768141498711706,2.3600742369532863,1.7251694077266473
0.37646371083949204,0.5246879497729282,-1.0654237157465487,-1.5129625355161362,0.23971992241224288
-1.481731796951268,-1.5014997221765847,-5.999640298291213,-2.3198002299101916,-1.550552168176148
0.5269094116181711,0.7297273126508815,4.265110546244899,-0.4367058475287523,0.5470208953542997
0.40099447416967754,-0.4323059834341437,0.20822549155749964,-0.2967271489396574,0.6459390235775859
1.1375649552864677,0.5819951791149283,-2.892460989553566,0.5075930034492393,1.052233523577957
-0.1889296984775238,-1.3668799681832486,0.7883918644987258,-1.750750458077816,-0.2681219023735832
0.4941587918018519,0.8680801401942213,-1.9449466094185366,2.2582750657103055,0.6835346156762392
-0.848484662515718,-0.22783413641820732,-2.5009288857526206,-0.17818656411919376,-0.7478213579081716
-1.3172459458064556,0.3898768841707411,-1.6357347024296043,-3.7385047857664446,-1.3797851953247573
1.318290718316147,0.09383763135632744,1.879843388790956,1.0637549814695464,1.3734513676995994
